# Columns:
# 1: X
# 2: Y
# 3: computed depth
# 4: measured depth
# 5: difference between computed and measured depth
# frame: ./0000_depth.png
86 87 0.900997 0.93 -0.0290026
87 87 0.901337 0.929 -0.027663
88 87 0.901677 0.928 -0.0263231
89 87 0.902017 0.928 -0.0259829
90 87 0.902358 0.929 -0.0266425
91 87 0.902698 0.929 -0.0263018
92 87 0.903039 0.928 -0.0249608
93 87 0.90338 0.929 -0.0256196
94 87 0.903722 0.93 -0.0262782
95 87 0.904064 0.93 -0.0259365
96 87 0.904406 0.931 -0.0265945
97 87 0.904748 0.93 -0.0252523
98 87 0.90509 0.93 -0.0249098
99 87 0.905433 0.929 -0.023567
100 87 0.905776 0.94 -0.034224
101 87 0.906119 0.938 -0.0318807
102 87 0.906463 0.939 -0.0325372
103 87 0.906807 0.937 -0.0301934
104 87 0.907151 0.938 -0.0308494
105 87 0.907495 0.936 -0.028505
106 87 0.90784 0.936 -0.0281605
107 87 0.908184 0.936 -0.0278156
108 87 0.908529 0.937 -0.0284705
109 87 0.908875 0.938 -0.0291252
110 87 0.90922 0.941 -0.0317795
111 87 0.909566 0.938 -0.0284337
112 87 0.909912 0.938 -0.0280875
113 87 0.910259 0.939 -0.0287411
114 87 0.910606 0.939 -0.0283944
115 87 0.910953 0.94 -0.0290475
116 87 0.9113 0.939 -0.0277003
117 87 0.911647 0.941 -0.0293528
118 87 0.911995 0.943 -0.0310051
119 87 0.912343 0.943 -0.030657
120 87 0.912691 0.943 -0.0303088
121 87 0.91304 0.941 -0.0279602
122 87 0.913389 0.941 -0.0276114
123 87 0.913738 0.94 -0.0262624
124 87 0.914087 0.941 -0.026913
125 87 0.914437 0.943 -0.0285634
126 87 0.914786 0.95 -0.0352136
127 87 0.915137 0.947 -0.0318634
128 87 0.915487 0.946 -0.030513
129 87 0.915838 0.947 -0.0311624
130 87 0.916189 0.948 -0.0318114
131 87 0.91654 0.95 -0.0334602
132 87 0.916891 0.952 -0.0351087
133 87 0.917243 0.953 -0.035757
134 87 0.917595 0.955 -0.037405
135 87 0.917947 0.954 -0.0360527
136 87 0.9183 0.947 -0.0287001
137 87 0.918653 0.946 -0.0273473
138 87 0.919006 0.946 -0.0269942
139 87 0.919359 0.947 -0.0276408
140 87 0.919713 0.947 -0.0272872
141 87 0.920067 0.948 -0.0279332
142 87 0.920421 0.948 -0.027579
143 87 0.920775 0.948 -0.0272246
144 87 0.92113 0.948 -0.0268698
145 87 0.921485 0.949 -0.0275148
146 87 0.92184 0.948 -0.0261596
147 87 0.922196 0.948 -0.025804
148 87 0.922552 0.949 -0.0264482
74 88 0.896975 0.926 -0.0290251
75 88 0.897312 0.926 -0.0286885
76 88 0.897648 0.926 -0.0283516
77 88 0.897986 0.927 -0.0290144
78 88 0.898323 0.927 -0.028677
79 88 0.898661 0.925 -0.0263394
80 88 0.898998 0.925 -0.0260015
81 88 0.899337 0.929 -0.0296633
82 88 0.899675 0.931 -0.0313249
83 88 0.900014 0.93 -0.0299863
84 88 0.900353 0.935 -0.0346474
85 88 0.900692 0.934 -0.0333082
86 88 0.901031 0.93 -0.0289688
87 88 0.901371 0.93 -0.0286291
88 88 0.901711 0.93 -0.0282891
89 88 0.902051 0.93 -0.0279489
90 88 0.902392 0.93 -0.0276085
91 88 0.902732 0.931 -0.0282678
92 88 0.903073 0.931 -0.0279268
93 88 0.903414 0.933 -0.0295856
94 88 0.903756 0.933 -0.0292441
95 88 0.904098 0.933 -0.0289024
96 88 0.90444 0.932 -0.0275604
97 88 0.904782 0.932 -0.0272181
98 88 0.905124 0.932 -0.0268756
99 88 0.905467 0.933 -0.0275328
100 88 0.90581 0.94 -0.0341898
101 88 0.906154 0.935 -0.0288465
102 88 0.906497 0.934 -0.0275029
103 88 0.906841 0.937 -0.0301591
104 88 0.907185 0.938 -0.030815
105 88 0.907529 0.938 -0.0304707
106 88 0.907874 0.937 -0.0291261
107 88 0.908219 0.936 -0.0277812
108 88 0.908564 0.937 -0.0284361
109 88 0.908909 0.937 -0.0280907
110 88 0.909255 0.939 -0.029745
111 88 0.909601 0.936 -0.0263991
112 88 0.909947 0.936 -0.026053
113 88 0.910293 0.937 -0.0267065
114 88 0.91064 0.939 -0.0283598
115 88 0.910987 0.939 -0.0280128
116 88 0.911334 0.939 -0.0276656
117 88 0.911682 0.939 -0.0273181
118 88 0.91203 0.939 -0.0269703
119 88 0.912378 0.939 -0.0266223
120 88 0.912726 0.94 -0.027274
121 88 0.913075 0.94 -0.0269255
122 88 0.913423 0.941 -0.0275766
123 88 0.913772 0.94 -0.0262275
124 88 0.914122 0.941 -0.0268782
125 88 0.914471 0.943 -0.0285286
126 88 0.914821 0.948 -0.0331787
127 88 0.915172 0.947 -0.0318285
128 88 0.915522 0.945 -0.0294781
129 88 0.915873 0.946 -0.0301274
130 88 0.916224 0.945 -0.0287764
131 88 0.916575 0.946 -0.0294252
132 88 0.916926 0.949 -0.0320737
133 88 0.917278 0.947 -0.0297219
134 88 0.91763 0.949 -0.0313698
135 88 0.917982 0.949 -0.0310175
136 88 0.918335 0.947 -0.0286649
137 88 0.918688 0.946 -0.0273121
138 88 0.919041 0.945 -0.0259589
139 88 0.919394 0.946 -0.0266055
140 88 0.919748 0.947 -0.0272519
141 88 0.920102 0.948 -0.0278979
142 88 0.920456 0.947 -0.0265437
143 88 0.920811 0.947 -0.0261892
144 88 0.921166 0.947 -0.0258344
145 88 0.921521 0.947 -0.0254794
146 88 0.921876 0.946 -0.0241241
147 88 0.922231 0.946 -0.0237685
148 88 0.922587 0.948 -0.0254127
74 89 0.897008 0.924 -0.0269915
75 89 0.897345 0.925 -0.0276549
76 89 0.897682 0.925 -0.027318
77 89 0.898019 0.928 -0.0299808
78 89 0.898357 0.926 -0.0276434
79 89 0.898694 0.922 -0.0233057
80 89 0.899032 0.921 -0.0219678
81 89 0.89937 0.925 -0.0256296
82 89 0.899709 0.93 -0.0302912
83 89 0.900048 0.926 -0.0259525
84 89 0.900386 0.932 -0.0316135
85 89 0.900726 0.93 -0.0292743
86 89 0.901065 0.928 -0.0269349
87 89 0.901405 0.928 -0.0265952
88 89 0.901745 0.929 -0.0272552
89 89 0.902085 0.929 -0.026915
90 89 0.902425 0.928 -0.0255745
91 89 0.902766 0.929 -0.0262338
92 89 0.903107 0.93 -0.0268928
93 89 0.903448 0.931 -0.0275515
94 89 0.90379 0.93 -0.02621
95 89 0.904132 0.93 -0.0258683
96 89 0.904474 0.931 -0.0265262
97 89 0.904816 0.931 -0.0261839
98 89 0.905159 0.931 -0.0258414
99 89 0.905501 0.931 -0.0254986
100 89 0.905844 0.942 -0.0361555
101 89 0.906188 0.937 -0.0308122
102 89 0.906531 0.935 -0.0284686
103 89 0.906875 0.939 -0.0321248
104 89 0.907219 0.939 -0.0317807
105 89 0.907564 0.941 -0.0334363
106 89 0.907908 0.941 -0.0330917
107 89 0.908253 0.94 -0.0317468
108 89 0.908598 0.94 -0.0314016
109 89 0.908944 0.94 -0.0310562
110 89 0.909289 0.943 -0.0337106
111 89 0.909635 0.939 -0.0293646
112 89 0.909982 0.938 -0.0280184
113 89 0.910328 0.938 -0.0276719
114 89 0.910675 0.939 -0.0283252
115 89 0.911022 0.94 -0.0289782
116 89 0.911369 0.94 -0.028631
117 89 0.911717 0.939 -0.0272834
118 89 0.912064 0.939 -0.0269356
119 89 0.912412 0.94 -0.0275876
120 89 0.912761 0.941 -0.0282393
121 89 0.913109 0.941 -0.0278907
122 89 0.913458 0.941 -0.0275418
123 89 0.913807 0.941 -0.0271927
124 89 0.914157 0.942 -0.0278433
125 89 0.914506 0.945 -0.0304937
126 89 0.914856 0.947 -0.0321437
127 89 0.915206 0.949 -0.0337936
128 89 0.915557 0.947 -0.0314431
129 89 0.915908 0.949 -0.0330924
130 89 0.916259 0.95 -0.0337414
131 89 0.91661 0.95 -0.0333901
132 89 0.916961 0.952 -0.0350386
133 89 0.917313 0.95 -0.0326868
134 89 0.917665 0.951 -0.0333347
135 89 0.918018 0.95 -0.0319824
136 89 0.91837 0.948 -0.0296297
137 89 0.918723 0.947 -0.0282769
138 89 0.919076 0.947 -0.0279237
139 89 0.91943 0.947 -0.0275703
140 89 0.919783 0.949 -0.0292166
141 89 0.920137 0.949 -0.0288626
142 89 0.920492 0.949 -0.0285084
143 89 0.920846 0.948 -0.0271538
144 89 0.921201 0.949 -0.027799
145 89 0.921556 0.949 -0.027444
146 89 0.921911 0.949 -0.0270886
147 89 0.922267 0.949 -0.026733
148 89 0.922623 0.951 -0.0283771
74 90 0.897042 0.926 -0.0289579
75 90 0.897379 0.927 -0.0296213
76 90 0.897716 0.927 -0.0292843
77 90 0.898053 0.929 -0.0309471
78 90 0.89839 0.929 -0.0306097
79 90 0.898728 0.927 -0.028272
80 90 0.899066 0.927 -0.0279341
81 90 0.899404 0.93 -0.0305959
82 90 0.899743 0.933 -0.0332574
83 90 0.900081 0.928 -0.0279187
84 90 0.90042 0.933 -0.0325797
85 90 0.90076 0.931 -0.0302405
86 90 0.901099 0.928 -0.026901
87 90 0.901439 0.928 -0.0265613
88 90 0.901779 0.929 -0.0272213
89 90 0.902119 0.93 -0.027881
90 90 0.902459 0.93 -0.0275405
91 90 0.9028 0.93 -0.0271998
92 90 0.903141 0.932 -0.0288588
93 90 0.903483 0.933 -0.0295175
94 90 0.903824 0.933 -0.0291759
95 90 0.904166 0.933 -0.0288342
96 90 0.904508 0.934 -0.0294921
97 90 0.90485 0.935 -0.0301498
98 90 0.905193 0.935 -0.0298072
99 90 0.905536 0.935 -0.0294644
100 90 0.905879 0.94 -0.0341213
101 90 0.906222 0.936 -0.029778
102 90 0.906566 0.935 -0.0284343
103 90 0.90691 0.935 -0.0280905
104 90 0.907254 0.937 -0.0297463
105 90 0.907598 0.938 -0.0304019
106 90 0.907943 0.94 -0.0320573
107 90 0.908288 0.938 -0.0297124
108 90 0.908633 0.939 -0.0303672
109 90 0.908978 0.938 -0.0290218
110 90 0.909324 0.943 -0.0336761
111 90 0.90967 0.937 -0.0273301
112 90 0.910016 0.936 -0.0259839
113 90 0.910363 0.935 -0.0246374
114 90 0.910709 0.937 -0.0262906
115 90 0.911056 0.938 -0.0269436
116 90 0.911404 0.938 -0.0265963
117 90 0.911751 0.937 -0.0252488
118 90 0.912099 0.937 -0.0249009
119 90 0.912447 0.938 -0.0255529
120 90 0.912795 0.94 -0.0272045
121 90 0.913144 0.941 -0.0278559
122 90 0.913493 0.941 -0.027507
123 90 0.913842 0.94 -0.0261579
124 90 0.914192 0.941 -0.0268085
125 90 0.914541 0.942 -0.0274588
126 90 0.914891 0.945 -0.0301088
127 90 0.915241 0.947 -0.0317586
128 90 0.915592 0.946 -0.0304081
129 90 0.915943 0.948 -0.0320574
130 90 0.916294 0.948 -0.0317063
131 90 0.916645 0.949 -0.0323551
132 90 0.916997 0.949 -0.0320035
133 90 0.917348 0.947 -0.0296517
134 90 0.9177 0.95 -0.0322996
135 90 0.918053 0.949 -0.0309472
136 90 0.918405 0.947 -0.0285946
137 90 0.918758 0.946 -0.0272416
138 90 0.919112 0.946 -0.0268885
139 90 0.919465 0.946 -0.026535
140 90 0.919819 0.947 -0.0271813
141 90 0.920173 0.947 -0.0268273
142 90 0.920527 0.948 -0.027473
143 90 0.920882 0.947 -0.0261185
144 90 0.921236 0.947 -0.0257636
145 90 0.921591 0.947 -0.0254085
146 90 0.921947 0.948 -0.0260532
147 90 0.922302 0.949 -0.0266975
148 90 0.922658 0.951 -0.0283416
74 91 0.897076 0.926 -0.0289244
75 91 0.897412 0.93 -0.0325877
76 91 0.897749 0.932 -0.0342507
77 91 0.898087 0.934 -0.0359135
78 91 0.898424 0.935 -0.036576
79 91 0.898762 0.935 -0.0362383
80 91 0.8991 0.935 -0.0359003
81 91 0.899438 0.936 -0.0365621
82 91 0.899776 0.938 -0.0382236
83 91 0.900115 0.934 -0.0338849
84 91 0.900454 0.937 -0.0365459
85 91 0.900793 0.932 -0.0312066
86 91 0.901133 0.928 -0.0268671
87 91 0.901473 0.926 -0.0245274
88 91 0.901813 0.928 -0.0261874
89 91 0.902153 0.928 -0.0258471
90 91 0.902493 0.928 -0.0255066
91 91 0.902834 0.929 -0.0261658
92 91 0.903175 0.931 -0.0278247
93 91 0.903517 0.931 -0.0274834
94 91 0.903858 0.93 -0.0261419
95 91 0.9042 0.93 -0.0258
96 91 0.904542 0.931 -0.026458
97 91 0.904884 0.932 -0.0271156
98 91 0.905227 0.933 -0.027773
99 91 0.90557 0.935 -0.0294302
100 91 0.905913 0.941 -0.0350871
101 91 0.906256 0.938 -0.0317437
102 91 0.9066 0.938 -0.0314001
103 91 0.906944 0.939 -0.0320562
104 91 0.907288 0.938 -0.030712
105 91 0.907632 0.939 -0.0313676
106 91 0.907977 0.939 -0.0310229
107 91 0.908322 0.938 -0.029678
108 91 0.908667 0.937 -0.0283328
109 91 0.909013 0.938 -0.0289873
110 91 0.909358 0.945 -0.0356416
111 91 0.909704 0.937 -0.0272956
112 91 0.910051 0.936 -0.0259493
113 91 0.910397 0.936 -0.0256028
114 91 0.910744 0.939 -0.028256
115 91 0.911091 0.94 -0.028909
116 91 0.911438 0.94 -0.0285616
117 91 0.911786 0.939 -0.0272141
118 91 0.912134 0.939 -0.0268662
119 91 0.912482 0.94 -0.0275181
120 91 0.91283 0.942 -0.0291697
121 91 0.913179 0.943 -0.0298211
122 91 0.913528 0.942 -0.0284722
123 91 0.913877 0.942 -0.028123
124 91 0.914226 0.943 -0.0287736
125 91 0.914576 0.944 -0.0294239
126 91 0.914926 0.946 -0.0310739
127 91 0.915276 0.946 -0.0307237
128 91 0.915627 0.946 -0.0303731
129 91 0.915978 0.947 -0.0310224
130 91 0.916329 0.949 -0.0326713
131 91 0.91668 0.949 -0.03232
132 91 0.917032 0.948 -0.0309684
133 91 0.917383 0.948 -0.0306166
134 91 0.917736 0.951 -0.0332644
135 91 0.918088 0.951 -0.032912
136 91 0.918441 0.948 -0.0295594
137 91 0.918794 0.947 -0.0282064
138 91 0.919147 0.948 -0.0288532
139 91 0.9195 0.947 -0.0274997
140 91 0.919854 0.947 -0.027146
141 91 0.920208 0.947 -0.0267919
142 91 0.920562 0.949 -0.0284376
143 91 0.920917 0.95 -0.0290831
144 91 0.921272 0.951 -0.0297282
145 91 0.921627 0.951 -0.0293731
146 91 0.921982 0.951 -0.0290177
147 91 0.922338 0.951 -0.028662
148 91 0.922694 0.951 -0.0283061
74 92 0.897109 0.926 -0.0288908
75 92 0.897446 0.926 -0.0285541
76 92 0.897783 0.927 -0.0292171
77 92 0.89812 0.927 -0.0288798
78 92 0.898458 0.929 -0.0305423
79 92 0.898795 0.93 -0.0312046
80 92 0.899133 0.93 -0.0308666
81 92 0.899472 0.93 -0.0305283
82 92 0.89981 0.932 -0.0321898
83 92 0.900149 0.934 -0.0338511
84 92 0.900488 0.936 -0.0355121
85 92 0.900827 0.935 -0.0341728
86 92 0.901167 0.93 -0.0288333
87 92 0.901507 0.928 -0.0264935
88 92 0.901847 0.927 -0.0251534
89 92 0.902187 0.929 -0.0268131
90 92 0.902527 0.93 -0.0274726
91 92 0.902868 0.931 -0.0281318
92 92 0.903209 0.932 -0.0287907
93 92 0.903551 0.932 -0.0284494
94 92 0.903892 0.931 -0.0271078
95 92 0.904234 0.931 -0.0267659
96 92 0.904576 0.932 -0.0274238
97 92 0.904919 0.933 -0.0280815
